file,strehl,rms_err,fwhm,mjd,epoch,AIRMASS,ITIME,COADDS,FWINAME,AZ,DMGAIN,DTGAIN,XREF,YREF,XSTREHL,YSTREHL,WSFRRT,AOLBFWHM,LSAMPPWR,LGRMSWF,AOAOAMED,TUBETEMP,telem_file,telem_mjd,rms_mean,rms_std,mass_mjd,dimm_mjd,masspro_mjd,cfht_mjd,mass,dimm,masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,wind_speed,wind_direction,temperature,relative_humidity,pressure
c2008.fits,0.244,401.6,73.71,57114.54543,15marlgs2,1.96116,2.8,10,Kp,144.16226,0.250,0.075,519.493,718.030,621.937,430.993,750,1.045854,13.300814,179.9,311,-0.5344,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2008_fullLGS_trs.sav,57114.54543864584,341.91666,93.13838,57114.545381944445,57114.54501157408,57114.54572916668,57114.54513888888,0.56,0.65,2.05e-24,5.249999999999998e-22,1.1400000000000002e-13,7.58e-14,5.96e-16,1.9e-14,0.5,23.0,324.0,0.01,10.0,614.4
c2010.fits,0.175,446.2,89.15,57114.549029999995,15marlgs2,1.92145,2.8,10,Kp,145.2001,0.250,0.075,520.837,718.114,623.479,431.223,750,1.117923,13.447299,184.6,336,-0.5303,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2010_fullLGS_trs.sav,57114.54904230324,366.321,104.54936,57114.54855324074,57114.54927083332,57114.54891203704,57114.549305555556,0.46,0.4,2.73e-22,6.3e-23,1.95e-14,3.93e-14,7.34e-16,1.43e-14,0.27,22.0,319.0,0.03,9.0,614.4
c2012.fits,0.275,384.2,67.66,57114.55402,15marlgs2,1.87113,2.8,10,Kp,146.67742,0.250,0.075,522.360,719.437,625.284,432.550,750,1.015188,13.535190,160.8,363,-0.5472,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2012_fullLGS_trs.sav,57114.554025833335,212.73488,55.128506,57114.553877314815,57114.55353009259,57114.55423611112,57114.55416666668,0.19,0.46,6.420000000000001e-23,6.770000000000002e-22,4.62e-22,5.04e-14,1.44e-14,1.32e-14,0.28,22.0,322.0,-0.12,10.0,614.4
c2014.fits,0.253,396.5,70.56,57114.557629999996,15marlgs2,1.83774,2.8,10,Kp,147.77591,0.250,0.075,522.478,721.085,625.424,434.307,750,1.029794,13.330111,128.7,334,-0.5553,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2014_fullLGS_trs.sav,57114.55763912037,252.41824,71.029724,57114.55813657407,57114.55777777777,57114.55741898147,57114.55763888889,0.16,0.33,4.72e-24,1.17e-21,3.4e-20,4.16e-15,2.65e-14,1.01e-14,0.19,23.0,320.0,-0.21,10.0,614.3
c2016.fits,0.28800000000000003,377.1,65.13,57114.56122999999,15marlgs2,1.80672,2.8,10,Kp,148.89723,0.250,0.075,521.358,721.294,625.438,435.039,750,1.009710,13.681675,111.1,336,-0.5847,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2016_fullLGS_trs.sav,57114.56124351852,257.45023,79.24357,57114.56130787037,57114.56096064815,57114.561655092584,57114.56111111112,0.21,0.44,5.799999999999999e-22,1.43e-22,1.47e-21,5.31e-14,1.3999999999999999e-14,1.76e-14,0.29,22.0,318.0,-0.11,9.0,614.3
c2018.fits,0.35700000000000004,343.4,58.98,57114.56485,15marlgs2,1.77777,2.8,10,Kp,150.04921,0.250,0.075,520.990,720.055,624.448,432.667,750,1.029298,13.388705,134.1,379,-0.6435,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2018_fullLGS_trs.sav,57114.56486087963,202.33798,46.862373,57114.564502314824,57114.56521990741,57114.56484953704,57114.56458333332,0.17,0.59,2.3699999999999998e-23,4.76e-22,4.96e-21,2.43e-14,3.59e-14,1.72e-14,0.27,21.0,323.0,0.04,10.0,614.3
c2020.fits,0.327,357.7,60.74,57114.56845,15marlgs2,1.75107,2.8,10,Kp,151.21826,0.250,0.075,521.960,720.225,625.303,433.631,750,0.940365,13.623081,124.0,369,-0.6947,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2020_fullLGS_trs.sav,57114.568457546295,207.13565,64.83633,57114.56876157408,57114.568402777775,57114.568043981475,57114.56875,0.29,0.49,7.17e-22,5.42e-24,7.04e-21,3.4e-14,4.41e-14,1.34e-14,0.3,20.0,320.0,-0.09,9.0,614.2
c2022.fits,0.27699999999999997,382.9,66.66,57114.572239999994,15marlgs2,1.72507,2.8,10,Kp,152.47513,0.250,0.075,521.454,719.486,624.960,433.135,750,0.975760,13.505893,151.8,358,-0.7373,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2022_fullLGS_trs.sav,57114.572248599536,234.11275,63.582333,57114.572002314824,57114.57270833332,57114.57234953704,57114.57222222224,0.2,0.48,6.050000000000001e-23,4.7e-22,1.3100000000000002e-20,4.14e-14,3.87e-14,1.78e-14,0.31,24.0,318.0,-0.16,9.0,614.2
c2026.fits,0.012,709.0,226.94,57114.579439999994,15marlgs2,1.68089,2.8,10,Kp,154.93991,0.250,0.075,522.190,715.253,617.310,436.511,750,1.011008,13.242220,112.4,378,-0.7612,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2026_fullLGS_trs.sav,57114.579448414355,223.26611,59.554234,57114.5815625,57114.579085648154,57114.57979166666,57114.57916666668,0.15,0.43,3.9499999999999996e-23,5.23e-22,9.85e-20,1.21e-14,1.85e-14,1.27e-14,0.19,23.0,310.0,0.34,9.0,614.2
c2030.fits,0.011000000000000001,717.3,415.48,57114.58665,15marlgs2,1.64296,2.8,10,Kp,157.5041,0.250,0.075,522.173,722.023,620.830,436.844,750,1.008386,13.212923,141.3,292,-0.7261,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2030_fullLGS_trs.sav,57114.586659953704,269.10345,77.86898,57114.5859375,57114.586631944454,57114.58736111112,57114.586805555555,0.09,0.4,5.11e-24,1.06e-16,1.35e-15,2.04e-14,5.25e-15,1.44e-14,0.19,21.0,320.0,0.47,9.0,614.3
c2032.fits,0.011000000000000001,718.8,412.34,57114.59036,15marlgs2,1.62581,2.8,10,Kp,158.85989,0.250,0.075,522.166,722.451,622.066,437.038,750,1.009018,13.183626,165.2,361,-0.7546,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2032_fullLGS_trs.sav,57114.59037275463,214.90918,56.669395,57114.59133101853,57114.58991898147,57114.590625,57114.590277777774,0.13,0.37,2.27e-16,5.2899999999999996e-15,1.9699999999999998e-21,1.76e-14,2.62e-15,1.47e-14,0.18,18.0,322.0,0.45,9.0,614.3
c2034.fits,0.01,722.9,61.84,57114.59401,15marlgs2,1.61026,2.8,10,Kp,160.21404,0.250,0.075,521.691,723.055,624.043,437.095,750,1.014449,13.330111,153.0,410,-0.7653,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2034_fullLGS_trs.sav,57114.59401918981,213.21623,72.953384,57114.59380787037,57114.594502314816,57114.594155092585,57114.59375,0.09,0.38,1.53e-21,3.92e-18,5.76e-17,1.3999999999999999e-14,5.34e-15,1.92e-14,0.18,16.0,320.0,0.26,9.0,614.3
c2038.fits,0.28800000000000003,377.2,64.54,57114.60127000001,15marlgs2,1.58344,2.8,10,Kp,162.97493,0.250,0.075,548.375,722.111,650.935,435.057,750,0.987572,12.714875,166.0,382,-0.7701,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2038_fullLGS_trs.sav,57114.60128040509,232.80946,79.11026,57114.60126157407,57114.600891203714,57114.6016087963,57114.601388888885,0.2,0.38,3.6e-23,2.03e-22,1.3e-22,3.55e-15,4.12e-14,1.64e-14,0.24,16.0,313.0,0.32,9.0,614.4
c2040.fits,0.22899999999999998,410.4,72.39,57114.604889999995,15marlgs2,1.57182,2.8,10,Kp,164.38163,0.250,0.075,549.041,722.040,651.566,435.026,750,0.995689,13.623081,150.7,447,-0.7974,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2040_fullLGS_trs.sav,57114.6049008912,198.86394,55.471764,57114.60550925926,57114.60515046297,57114.60479166666,57114.60486111111,0.31,0.42,2.83e-22,3.12e-22,5.270000000000002e-22,5.57e-15,1.35e-13,6.9599999999999995e-15,0.4,13.0,314.0,0.49,8.0,614.4
c2042.fits,0.257,393.9,67.71,57114.6087,15marlgs2,1.56096,2.8,10,Kp,165.88114,0.250,0.075,550.355,722.269,652.971,435.123,750,0.982404,13.359408,121.5,445,-0.8072,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2042_fullLGS_trs.sav,57114.60870820602,184.61307,62.438194,57114.608715277776,57114.608344907414,57114.6090625,57114.60902777778,0.36,0.43,8.32e-23,6.389999999999999e-23,1.45e-20,1.02e-14,5.17e-14,1.84e-14,0.28,16.0,312.0,0.63,8.0,614.4
c2044.fits,0.289,377.0,65.53,57114.6123,15marlgs2,1.5518,2.8,10,Kp,167.31658,0.250,0.075,551.181,722.300,653.861,435.060,750,0.949937,13.388705,129.6,450,-0.8169,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2044_fullLGS_trs.sav,57114.61231280093,173.72559,50.729507,57114.61190972224,57114.61261574074,57114.612256944434,57114.6125,0.17,0.36,1.44e-21,1.04e-16,2.8199999999999995e-17,3.1999999999999996e-14,1.03e-14,2.27e-14,0.25,14.0,312.0,0.66,7.0,614.4
c2046.fits,0.201,428.3,75.55,57114.6159,15marlgs2,1.54378,2.8,10,Kp,168.76226,0.250,0.075,553.787,721.795,656.394,434.638,750,0.899692,13.183626,180.2,428,-0.8305,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2046_fullLGS_trs.sav,57114.61591130787,196.205,81.08211,57114.616180555546,57114.61582175926,57114.615474537044,57114.61597222223,0.16,0.35,1.19e-23,4.26e-22,5.95e-16,3.27e-14,4.79e-15,2.82e-14,0.25,14.0,309.0,0.65,7.0,614.4
c2048.fits,0.26,392.5,69.56,57114.62021,15marlgs2,1.53548,2.8,10,Kp,170.51698,0.250,0.075,553.984,722.930,656.640,435.847,750,0.985439,13.330111,170.6,457,-0.8774,/g/lu/data/keck_telemetry/20150402/sdata903/nirc9/2015apr02_C/n2048_fullLGS_trs.sav,57114.620220625,174.77104,51.43506,57114.61938657407,57114.62010416666,57114.62079861111,57114.62013888889,0.33,0.41,1.08e-23,4.76e-15,3.6000000000000003e-20,1.42e-14,6.47e-14,2.24e-14,0.33,15.0,309.0,0.68,7.0,614.5
c1003.fits,0.17800000000000002,444.4,82.32,57156.512610000005,15maylgs,1.52532,2.8,10,Kp,173.42747,0.250,0.100,423.049,689.122,525.639,402.965,750,1.099555,15.410194,189.8,520,-3.794,,,,,57156.51290509259,57156.51219907407,57156.51185185184,57156.5125,0.69,0.7,1.4499999999999996e-21,1.9e-23,4.92e-19,6.61e-14,2.17e-13,3.65e-14,0.64,0.0,139.0,-2.94,48.0,614.5
c1004.fits,0.17800000000000002,444.3,82.87,57156.513210000005,15maylgs,1.52458,2.8,10,Kp,173.6717,0.250,0.100,423.794,690.159,526.144,404.146,750,1.055768,14.912146,183.8,555,-3.7993,,,,,57156.51290509259,57156.513599537044,57156.514305555545,57156.513194444444,0.69,0.65,4.92e-17,1.96e-14,3.1e-18,9.42e-14,3.35e-13,3.5e-14,0.82,0.0,137.0,-2.95,47.0,614.5
c1005.fits,0.165,453.8,86.8,57156.51379,15maylgs,1.52397,2.8,10,Kp,173.91621,0.250,0.100,422.009,690.451,524.549,404.261,750,1.024734,15.351601,181.0,542,-3.8045,,,,,57156.51290509259,57156.513599537044,57156.514305555545,57156.51388888888,0.69,0.65,4.92e-17,1.96e-14,3.1e-18,9.42e-14,3.35e-13,3.5e-14,0.82,0.0,138.0,-2.97,46.0,614.5
c1006.fits,0.193,433.8,79.12,57156.51437999999,15maylgs,1.52329,2.8,10,Kp,174.15832,0.250,0.100,423.870,690.122,526.249,404.075,750,1.070621,15.439491,189.4,650,-3.8143,,,,,57156.51501157408,57156.514664351846,57156.514305555545,57156.51458333332,0.9,0.85,4.92e-17,1.96e-14,3.1e-18,9.42e-14,3.35e-13,3.5e-14,0.82,1.0,137.0,-2.99,44.0,614.5
c1011.fits,0.185,439.3,81.31,57156.519720000004,15maylgs,1.51878,2.8,10,Kp,176.38604,0.250,0.050,419.731,690.780,522.186,404.673,750,1.047075,14.970740,226.2,498,-3.8624,,,,,57156.51924768519,57156.51995370369,57156.51959490741,57156.519444444435,0.57,0.66,2.1899999999999998e-21,2.2399999999999997e-15,6.34e-18,6.62e-14,2.7800000000000003e-13,3.89e-14,0.71,10.0,96.0,-2.86,35.0,614.4
c1012.fits,0.21,422.4,77.1,57156.52035,15maylgs,1.51841,2.8,10,Kp,176.64752,0.250,0.050,421.273,690.648,523.771,404.527,750,1.024781,14.970740,200.8,598,-3.8808,,,,,57156.52030092593,57156.51995370369,57156.52064814815,57156.52013888889,0.78,0.66,2.66e-22,6.02e-17,7.82e-18,6.56e-14,2.6300000000000004e-13,4.26e-14,0.7,9.0,96.0,-2.8,34.0,614.4
c1013.fits,0.20199999999999999,427.3,76.74,57156.520939999995,15maylgs,1.51808,2.8,10,Kp,176.89129,0.250,0.050,420.993,689.621,523.579,403.362,750,1.033749,14.824256,188.7,553,-3.8858,,,,,57156.52136574073,57156.521006944444,57156.52064814815,57156.52083333334,0.76,0.78,2.66e-22,6.02e-17,7.82e-18,6.56e-14,2.6300000000000004e-13,4.26e-14,0.7,8.0,85.0,-2.74,33.0,614.4
c1014.fits,0.174,446.9,86.03,57156.52152,15maylgs,1.5178,2.8,10,Kp,177.1379,0.250,0.050,421.136,689.180,523.750,402.945,750,1.028305,15.000037,216.8,592,-3.8823,,,,,57156.52136574073,57156.521006944444,57156.521724537044,57156.521527777775,0.76,0.78,4.7899999999999985e-22,6.09e-15,4.27e-19,1.51e-14,1.7e-13,4.52e-14,0.53,7.0,96.0,-2.7,31.0,614.4
c1015.fits,0.18,442.6,82.63,57156.522110000005,15maylgs,1.51748,2.8,10,Kp,177.3843,0.250,0.050,421.444,689.525,524.075,403.297,750,1.020446,15.205116,187.8,592,-3.8856,,,,,57156.522418981476,57156.52207175926,57156.521724537044,57156.52222222223,0.58,0.59,4.7899999999999985e-22,6.09e-15,4.27e-19,1.51e-14,1.7e-13,4.52e-14,0.53,9.0,97.0,-2.66,30.0,614.4
c1016.fits,0.183,440.4,82.16,57156.5227,15maylgs,1.51717,2.8,10,Kp,177.63091,0.250,0.050,422.118,688.376,524.672,402.171,750,1.044678,15.263710,138.6,692,-3.8793,,,,,57156.522418981476,57156.52313657407,57156.522777777776,57156.52291666668,0.58,0.56,1.55e-21,1.56e-21,1.5100000000000002e-20,5.24e-15,1.17e-13,3.13e-14,0.41,9.0,97.0,-2.64,29.0,614.5
c1017.fits,0.20199999999999999,427.8,76.73,57156.5233,15maylgs,1.51699,2.8,10,Kp,177.8801,0.250,0.050,452.008,717.305,554.665,431.056,750,1.044678,15.175819,138.6,706,-3.8942,,,,,57156.5234837963,57156.52313657407,57156.522777777776,57156.523611111115,0.4,0.56,1.55e-21,1.56e-21,1.5100000000000002e-20,5.24e-15,1.17e-13,3.13e-14,0.41,9.0,98.0,-2.62,30.0,614.5
c1018.fits,0.165,454.2,83.0,57156.52392000001,15maylgs,1.51674,2.8,10,Kp,178.14219,0.250,0.050,450.648,717.811,553.110,431.880,750,1.003100,10.283229,179.2,397,-3.8992,,,,,57156.5234837963,57156.524189814816,57156.523831018516,57156.523611111115,0.4,0.47,6.050000000000001e-23,1.03e-22,2.57e-20,5.46e-15,1.1400000000000002e-13,3.12e-14,0.41,9.0,98.0,-2.62,30.0,614.5
c1019.fits,0.16899999999999998,450.9,83.53,57156.52451,15maylgs,1.51658,2.8,10,Kp,178.38651,0.250,0.050,451.015,717.538,553.575,431.452,750,1.045351,10.488307,160.0,460,-3.9068,,,,,57156.524548611116,57156.524189814816,57156.52489583332,57156.524305555555,0.42,0.47,1.86e-22,1.08e-18,2.72e-19,1.09e-14,7.87e-14,3.36e-14,0.36,11.0,98.0,-2.63,33.0,614.5
c1020.fits,0.17800000000000002,444.0,84.61,57156.5251,15maylgs,1.51638,2.8,10,Kp,178.63342,0.250,0.050,452.145,717.741,554.629,431.592,750,1.075067,10.488307,156.5,475,-3.9016,,,,,57156.525613425925,57156.525243055556,57156.52489583332,57156.525,0.28,0.42,1.86e-22,1.08e-18,2.72e-19,1.09e-14,7.87e-14,3.36e-14,0.36,12.0,98.0,-2.68,36.0,614.5
c1021.fits,0.195,432.6,77.67,57156.525689999995,15maylgs,1.51628,2.8,10,Kp,178.88045,0.250,0.050,452.221,715.980,554.755,429.583,750,1.020370,15.175819,128.0,692,-3.9164,,,,,57156.525613425925,57156.525243055556,57156.525960648156,57156.52569444443,0.28,0.42,3.03e-22,3.82e-23,3.52e-20,7.659999999999997e-15,1.05e-13,3.96e-14,0.41,11.0,99.0,-2.75,36.0,614.5
c1022.fits,0.196,431.3,81.56,57156.52627,15maylgs,1.51617,2.8,10,Kp,179.12488,0.250,0.050,452.878,716.955,555.388,430.677,750,1.011811,15.205116,132.9,653,-3.9032,,,,,57156.52667824074,57156.526319444434,57156.525960648156,57156.52638888889,0.36,0.47,3.03e-22,3.82e-23,3.52e-20,7.659999999999997e-15,1.05e-13,3.96e-14,0.41,10.0,100.0,-2.79,37.0,614.5
c1023.fits,0.22,416.3,74.85,57156.52688,15maylgs,1.51607,2.8,10,Kp,179.38232,0.250,0.050,387.997,685.967,490.462,399.786,750,0.983568,15.380898,152.4,672,-3.9178,,,,,57156.52667824074,57156.52737268519,57156.52702546297,57156.52708333333,0.36,0.42,1.62e-21,2.4399999999999997e-16,1.4e-19,2.0300000000000002e-15,7.59e-14,3.68e-14,0.34,10.0,100.0,-2.82,38.0,614.5
c1024.fits,0.222,415.0,72.93,57156.52747000001,15maylgs,1.51603,2.8,10,Kp,179.62679,0.250,0.050,388.269,685.690,490.901,399.362,750,1.026630,14.648474,156.4,681,-3.941,,,,,57156.527731481474,57156.52737268519,57156.52702546297,57156.527777777774,0.31,0.42,1.62e-21,2.4399999999999997e-16,1.4e-19,2.0300000000000002e-15,7.59e-14,3.68e-14,0.34,9.0,100.0,-2.84,38.0,614.4
c1025.fits,0.218,417.6,74.81,57156.52807000001,15maylgs,1.516,2.8,10,Kp,179.87388,0.250,0.050,388.270,687.360,490.874,401.189,750,1.015039,15.029334,176.7,597,-3.9251,,,,,57156.527731481474,57156.5284375,57156.52702546297,57156.527777777774,0.31,0.43,1.62e-21,2.4399999999999997e-16,1.4e-19,2.0300000000000002e-15,7.59e-14,3.68e-14,0.34,9.0,100.0,-2.84,38.0,614.4
c1027.fits,0.14400000000000002,470.7,88.58,57156.53683,15maylgs,1.5187,2.8,10,Kp,183.54824,0.250,0.050,424.986,689.942,527.393,404.110,750,1.103027,14.501989,409.1,538,-4.0128,,,,,57156.53724537037,57156.53689814815,57156.53655092593,57156.53680555557,0.29,0.49,1.95e-21,2.06e-24,3.9599999999999997e-20,5.96e-16,7.29e-14,3.49e-14,0.33,9.0,97.0,-3.02,39.0,614.4
c1028.fits,0.159,458.5,85.3,57156.53742000001,15maylgs,1.51902,2.8,10,Kp,183.79188,0.250,0.050,424.233,690.025,526.856,403.870,750,1.073092,14.824256,307.6,501,-4.0143,,,,,57156.53724537037,57156.53689814815,57156.53760416668,57156.5375,0.29,0.49,9.679999999999999e-24,1.32e-22,2.2e-20,2.9899999999999997e-15,8.69e-14,3.61e-14,0.36,11.0,98.0,-3.05,41.0,614.4
c1029.fits,0.2,428.7,71.67,57156.538,15maylgs,1.51949,2.8,10,Kp,184.03788,0.250,0.050,426.082,689.800,528.654,403.660,750,0.976937,14.414098,194.4,482,-4.0165,,,,,57156.538310185184,57156.53796296296,57156.53760416668,57156.538194444445,0.36,0.43,9.679999999999999e-24,1.32e-22,2.2e-20,2.9899999999999997e-15,8.69e-14,3.61e-14,0.36,11.0,98.0,-3.11,41.0,614.4
c1030.fits,0.215,419.1,69.33,57156.53859,15maylgs,1.51994,2.8,10,Kp,184.28376,0.250,0.050,425.949,690.070,528.391,403.975,750,1.029409,14.619177,150.8,503,-4.0086,,,,,57156.538310185184,57156.5390162037,57156.538657407415,57156.538888888885,0.36,0.44,8.72e-24,2.6800000000000003e-23,6.21e-20,3.71e-15,8.52e-14,3.64e-14,0.36,12.0,98.0,-3.17,39.0,614.4
c1031.fits,0.185,439.4,78.33,57156.53917999999,15maylgs,1.52038,2.8,10,Kp,184.52706,0.250,0.050,424.872,690.099,527.255,404.047,750,1.051283,14.970740,129.9,522,-4.0371,,,,,57156.539375,57156.5390162037,57156.538657407415,57156.538888888885,0.34,0.44,8.72e-24,2.6800000000000003e-23,6.21e-20,3.71e-15,8.52e-14,3.64e-14,0.36,12.0,98.0,-3.17,39.0,614.4
c1032.fits,0.182,441.6,76.07,57156.53977,15maylgs,1.52086,2.8,10,Kp,184.7727,0.250,0.050,425.179,689.812,527.774,403.788,750,1.065956,14.912146,120.4,507,-4.0381,,,,,57156.539375,57156.540081018524,57156.539722222224,57156.53958333332,0.34,0.47,4.4799999999999997e-23,1.75e-22,3.0199999999999998e-15,3.57e-14,2.55e-14,4.19e-14,0.33,12.0,100.0,-3.23,35.0,614.4
c1033.fits,0.166,453.3,84.64,57156.54038,15maylgs,1.52137,2.8,10,Kp,185.02563,0.250,0.050,449.740,715.422,552.249,429.247,750,1.054436,14.941443,129.6,499,-4.0389,,,,,57156.54042824074,57156.540081018524,57156.54078703704,57156.54027777777,0.26,0.47,7.700000000000002e-23,1.09e-21,4.61e-20,2.18e-16,5.75e-14,3.03e-14,0.29,13.0,99.0,-3.26,33.0,614.3
c1034.fits,0.14800000000000002,467.3,88.41,57156.540960000006,15maylgs,1.52198,2.8,10,Kp,185.27094,0.250,0.050,446.166,717.376,548.606,431.373,750,1.103379,14.765662,122.5,477,-4.0455,,,,,57156.54042824074,57156.54114583332,57156.54078703704,57156.54097222224,0.26,0.45,7.700000000000002e-23,1.09e-21,4.61e-20,2.18e-16,5.75e-14,3.03e-14,0.29,13.0,100.0,-3.28,32.0,614.3
c1035.fits,0.149,466.3,90.0,57156.54155,15maylgs,1.52249,2.8,10,Kp,185.51602,0.250,0.050,446.963,716.891,549.276,430.969,750,1.121562,15.117225,131.3,482,-4.0243,,,,,57156.541493055556,57156.54114583332,57156.54184027777,57156.54166666666,0.24,0.45,1.28e-21,9.41e-24,8.64e-23,8.130000000000001e-16,9.34e-14,3.79e-14,0.37,14.0,100.0,-3.29,31.0,614.3
c1036.fits,0.163,455.7,82.91,57156.54214,15maylgs,1.52311,2.8,10,Kp,185.75844,0.250,0.050,448.071,716.906,550.470,430.937,750,1.139331,14.736365,116.0,600,-4.0474,,,,,57156.54255787037,57156.54219907407,57156.54184027777,57156.54236111111,0.31,0.47,1.28e-21,9.41e-24,8.64e-23,8.130000000000001e-16,9.34e-14,3.79e-14,0.37,15.0,101.0,-3.29,27.0,614.3
c1037.fits,0.138,475.8,93.16,57156.542720000005,15maylgs,1.52373,2.8,10,Kp,186.00317,0.250,0.050,448.656,716.355,551.014,430.576,750,1.102919,14.824256,116.1,609,-4.0472,,,,,57156.54255787037,57156.54219907407,57156.542905092596,57156.543055555565,0.31,0.47,4.39e-23,2.02e-21,3.97e-20,5.14e-15,1.18e-13,4.03e-14,0.43,14.0,101.0,-3.26,25.0,614.3
c1038.fits,0.138,476.2,92.7,57156.54331,15maylgs,1.52443,2.8,10,Kp,186.2477,0.250,0.050,448.553,717.877,551.049,432.000,750,1.095762,14.794959,194.2,529,-4.0534,,,,,57156.54361111111,57156.54325231481,57156.542905092596,57156.543055555565,0.44,0.46,4.39e-23,2.02e-21,3.97e-20,5.14e-15,1.18e-13,4.03e-14,0.43,14.0,101.0,-3.26,25.0,614.3
c1039.fits,0.129,483.7,93.26,57156.543920000004,15maylgs,1.52507,2.8,10,Kp,186.49981,0.250,0.050,384.597,687.598,486.942,401.684,750,1.095762,14.824256,194.2,471,-4.0467,,,,,57156.54361111111,57156.54431712963,57156.54395833334,57156.54375,0.44,0.52,1.95e-21,1.59e-21,1.54e-17,6.18e-16,1.7199999999999992e-13,4.59e-14,0.51,13.0,101.0,-3.18,25.0,614.3
c1040.fits,0.156,460.7,87.14,57156.54451,15maylgs,1.52579,2.8,10,Kp,186.74139,0.250,0.050,385.252,687.381,487.782,401.378,750,1.053607,15.029334,208.1,476,-4.0532,,,,,57156.544664351844,57156.54431712963,57156.54502314815,57156.544444444444,0.54,0.52,2.23e-23,1.45e-15,9.03e-20,8.45e-15,1.01e-13,2.84e-14,0.39,13.0,101.0,-3.1,26.0,614.2
c1041.fits,0.152,464.1,88.19,57156.54509,15maylgs,1.52652,2.8,10,Kp,186.98525,0.250,0.050,385.343,688.502,487.880,402.565,750,1.097031,14.882849,198.0,510,-4.0621,,,,,57156.544664351844,57156.545381944445,57156.54502314815,57156.54513888888,0.54,0.46,2.23e-23,1.45e-15,9.03e-20,8.45e-15,1.01e-13,2.84e-14,0.39,13.0,101.0,-3.02,26.0,614.2
c1042.fits,0.132,480.9,96.41,57156.545679999996,15maylgs,1.52725,2.8,10,Kp,187.22632,0.250,0.050,386.018,687.317,488.396,401.360,750,1.058238,15.000037,188.7,552,-4.0566,,,,,57156.545740740745,57156.545381944445,57156.54502314815,57156.54583333332,0.41,0.46,2.23e-23,1.45e-15,9.03e-20,8.45e-15,1.01e-13,2.84e-14,0.39,14.0,101.0,-2.97,25.0,614.2
c1043.fits,0.142,472.3,90.96,57156.546270000006,15maylgs,1.52809,2.8,10,Kp,187.46967,0.250,0.050,385.807,687.921,488.145,402.264,750,1.081713,14.765662,166.9,586,-4.0614,,,,,57156.545740740745,57156.546435185184,57156.5471412037,57156.54652777778,0.41,0.43,1.48e-22,3.85e-23,4.9e-18,1.06e-16,1.2799999999999998e-13,4.78e-14,0.44,14.0,101.0,-2.92,25.0,614.3
c1044.fits,0.16399999999999998,454.6,82.74,57156.54686,15maylgs,1.52893,2.8,10,Kp,187.71276,0.250,0.050,386.929,687.922,489.278,402.019,750,1.061175,14.765662,171.0,525,-4.061,,,,,57156.547858796286,57156.546435185184,57156.5471412037,57156.54652777778,0.44,0.43,1.48e-22,3.85e-23,4.9e-18,1.06e-16,1.2799999999999998e-13,4.78e-14,0.44,14.0,101.0,-2.92,25.0,614.3
c1045.fits,0.147,467.8,92.12,57156.547510000004,15maylgs,1.52981,2.8,10,Kp,187.98292,0.250,0.050,450.953,686.504,553.409,400.428,750,1.033202,15.000037,152.5,520,-4.0737,,,,,57156.547858796286,57156.5475,57156.5471412037,57156.54722222222,0.44,0.46,1.48e-22,3.85e-23,4.9e-18,1.06e-16,1.2799999999999998e-13,4.78e-14,0.44,14.0,102.0,-2.88,26.0,614.3
c1046.fits,0.17,449.7,83.98,57156.5481,15maylgs,1.53072,2.8,10,Kp,188.22547,0.250,0.050,451.977,686.104,554.611,399.985,750,1.091541,14.824256,117.1,494,-4.0465,,,,,57156.547858796286,57156.54855324074,57156.548206018524,57156.54791666668,0.44,0.4,4.71e-22,2.27e-19,6.75e-20,2.57e-15,1.02e-13,4.29e-14,0.4,13.0,102.0,-2.86,28.0,614.3
