strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure
0.299,66.15,1.54082,169.3208,0.12,0.65,6.0,189.0,4.97,5.0,617.5
0.299,65.42,1.53967,169.56014,0.16,0.63,6.0,206.0,4.95,5.0,617.5
0.247,72.78,1.53855,169.80033,0.16,0.63,5.0,186.0,4.94,5.0,617.5
0.23,75.51,1.53744,170.04313,0.26,0.62,5.0,225.0,4.93,5.0,617.5
0.258,69.97,1.5363799999999999,170.28421,0.26,0.67,4.0,192.0,4.94,5.0,617.5
0.234,72.34,1.5353299999999999,170.52611000000002,0.26,0.67,4.0,192.0,4.94,5.0,617.5
0.223,77.03,1.53425,170.78694,0.26,0.64,5.0,216.0,4.93,5.0,617.5
0.218,78.19,1.5332700000000001,171.02853000000002,0.09,0.64,6.0,191.0,4.93,5.0,617.4
0.26,71.42,1.5323200000000001,171.27051,0.09,0.67,6.0,177.0,4.93,5.0,617.4
0.258,70.38,1.53139,171.51346999999998,0.09,0.67,7.0,178.0,4.93,5.0,617.4
0.188,81.66,1.53049,171.75545,0.09,0.58,7.0,187.0,4.94,5.0,617.4
0.316,62.5,1.52962,171.99832,0.13,0.58,7.0,199.0,4.95,5.0,617.4
0.28800000000000003,66.38,1.5287,172.26252,0.13,0.68,7.0,199.0,4.95,5.0,617.4
0.302,64.31,1.5278399999999999,172.52217,0.13,0.57,7.0,165.0,4.95,5.0,617.4
0.279,66.33,1.52705,172.76626000000002,0.17,0.57,8.0,185.0,4.93,5.0,617.4
0.28,66.25,1.52629,173.01055,0.17,0.64,8.0,172.0,4.91,5.0,617.4
0.275,67.28,1.52556,173.25503999999998,0.15,0.64,7.0,200.0,4.87,5.0,617.4
0.271,67.14,1.52481,173.51542,0.15,0.7,6.0,182.0,4.83,5.0,617.4
0.289,66.33,1.5240799999999999,173.78247,0.15,0.7,7.0,192.0,4.79,5.0,617.3
0.284,67.93,1.52344,174.02727,0.26,0.68,7.0,182.0,4.75,5.0,617.3
0.28600000000000003,67.72,1.52281,174.27445,0.26,0.66,7.0,182.0,4.75,5.0,617.3
0.21600000000000005,72.76,1.5222200000000001,174.51978,0.36,0.66,8.0,168.0,4.71,5.0,617.3
0.265,68.4,1.52165,174.76799,0.36,0.6,7.0,198.0,4.69,5.0,617.3
0.29,64.62,1.5211,175.01545,0.36,0.6,8.0,219.0,4.67,5.0,617.3
0.24,72.56,1.52055,175.28093,0.19,0.54,7.0,194.0,4.67,5.0,617.3
0.235,73.8,1.52007,175.52683000000002,0.19,0.54,8.0,170.0,4.68,5.0,617.3
0.243,72.22,1.51958,175.78857,0.08,0.73,7.0,193.0,4.68,5.0,617.3
0.258,69.26,1.5191299999999999,176.05059,0.08,0.73,8.0,196.0,4.7,5.0,617.3
0.273,67.23,1.51872,176.2973,0.08,0.65,8.0,196.0,4.7,5.0,617.3
0.31,63.08,1.51835,176.5436,0.08,0.66,7.0,181.0,4.72,5.0,617.3
0.282,67.13,1.51797,176.81036,0.08,0.66,7.0,182.0,4.74,5.0,617.3
0.28600000000000003,64.99,1.51762,177.07373,0.08,0.61,7.0,185.0,4.77,5.0,617.3
0.269,67.97,1.5173299999999998,177.31991000000002,0.16,0.61,8.0,174.0,4.77,5.0,617.3
0.295,63.05,1.51706,177.56654,0.16,0.59,7.0,179.0,4.77,5.0,617.3
0.284,66.96,1.51682,177.81358999999998,0.07,0.59,7.0,179.0,4.76,5.0,617.2
0.293,64.5,1.5166,178.06112,0.17,0.53,6.0,170.0,4.74,5.0,617.2
0.31,63.87,1.5164,178.33603,0.17,0.53,6.0,170.0,4.74,5.0,617.2
0.311,63.45,1.51624,178.58279,0.21,0.47,7.0,180.0,4.71,5.0,617.2
0.28800000000000003,67.34,1.5161,178.84698999999998,0.21,0.5,6.0,223.0,4.7,5.0,617.2
0.289,66.28,1.51599,179.09925,0.21,0.5,7.0,240.0,4.69,5.0,617.2
0.295,66.26,1.51591,179.34573,0.13,0.49,7.0,220.0,4.69,5.0,617.2
0.342,61.09,1.51586,179.59213,0.13,0.49,7.0,163.0,4.71,5.0,617.2
0.302,63.87,1.5158200000000002,179.85278,0.13,0.45,7.0,197.0,4.72,5.0,617.2
0.317,60.59,1.5158200000000002,180.10053,0.24,0.45,7.0,199.0,4.76,5.0,617.2
0.231,71.58,1.51585,180.34778,0.22,0.44,7.0,199.0,4.76,5.0,617.2
0.29,64.85,1.5159,180.59461000000002,0.22,0.44,7.0,190.0,4.8,5.0,617.2
0.307,61.84,1.51599,180.88297,0.19,0.67,7.0,246.0,4.83,5.0,617.2
0.272,68.14,1.5161,181.13024,0.19,0.57,6.0,221.0,4.86,5.0,617.2
0.28600000000000003,65.11,1.51625,181.41222,0.18,0.57,7.0,198.0,4.87,5.0,617.2
0.299,63.54,1.51642,181.65909,0.18,0.51,7.0,213.0,4.89,5.0,617.2
0.34,59.3,1.51661,181.90573999999998,0.12,0.51,6.0,196.0,4.9,5.0,617.2
0.303,62.16,1.51682,182.15233,0.33,0.47,7.0,185.0,4.92,5.0,617.2
0.269,66.69,1.51706,182.39888,0.33,0.47,7.0,185.0,4.92,5.0,617.2
0.33,61.2,1.5173299999999998,182.64498999999998,0.18,0.43,7.0,229.0,4.93,5.0,617.1
0.316,62.79,1.5176399999999999,182.9045,0.18,0.49,5.0,202.0,4.94,5.0,617.1
0.211,76.3,1.5179799999999999,183.16711999999998,0.29,0.49,3.0,205.0,4.95,5.0,617.1
0.243,71.86,1.51833,183.41329,0.29,0.43,5.0,212.0,4.94,5.0,617.1
0.205,77.93,1.51871,183.6593,0.29,0.43,7.0,208.0,4.92,5.0,617.1
0.234,72.25,1.51911,183.90538,0.29,0.48,7.0,219.0,4.92,5.0,617.1
0.205,78.16,1.51954,184.15117,0.29,0.48,7.0,219.0,4.92,5.0,617.1
0.168,85.67,1.52,184.40427,0.29,0.53,6.0,227.0,4.9,5.0,617.1
0.173,82.93,1.5204799999999998,184.64991,0.29,0.53,4.0,202.0,4.89,5.0,617.1
0.14800000000000002,89.11,1.52099,184.8955,0.17,0.53,6.0,189.0,4.86,5.0,617.1
0.17600000000000002,80.49,1.52152,185.1408,0.17,0.53,7.0,175.0,4.84,5.0,617.1
0.189,80.83,1.5220799999999999,185.38577,0.17,0.53,7.0,197.0,4.83,5.0,617.1
0.203,77.71,1.52267,185.63038999999998,0.17,0.59,7.0,190.0,4.83,5.0,617.1
0.16899999999999998,85.9,1.52331,185.88295,0.17,0.59,7.0,190.0,4.83,5.0,617.1
0.273,68.26,1.52395,186.12701,0.17,0.57,7.0,175.0,4.83,5.0,617.0
0.28800000000000003,66.76,1.52461,186.37108999999998,0.17,0.57,6.0,192.0,4.82,5.0,617.0
0.298,64.81,1.5253,186.61483,0.17,0.49,6.0,160.0,4.82,5.0,617.0
0.29100000000000004,65.83,1.52603,186.85863999999998,0.17,0.49,7.0,197.0,4.83,5.0,617.0
0.299,65.15,1.5267700000000002,187.10207,0.17,0.43,7.0,184.0,4.83,5.0,617.0
0.302,63.95,1.52758,187.35788,0.17,0.43,7.0,229.0,4.83,5.0,617.0
0.295,64.2,1.5283799999999998,187.6009,0.18,0.49,7.0,229.0,4.83,5.0,617.0
0.271,67.74,1.52921,187.84422,0.18,0.49,6.0,212.0,4.83,5.0,617.0
0.31,63.17,1.53019,188.12052,0.18,0.51,6.0,188.0,4.77,5.0,617.0
0.254,71.19,1.53109,188.36421,0.18,0.5,7.0,189.0,4.71,5.0,617.0
0.328,60.93,1.5319999999999998,188.60615,0.18,0.5,6.0,213.0,4.62,5.0,617.0
0.278,67.06,1.53301,188.8626,0.18,0.5,7.0,213.0,4.54,5.0,617.0
0.32,63.04,1.53398,189.10367,0.18,0.58,7.0,183.0,4.46,5.0,617.0
0.306,63.47,1.5349700000000002,189.34458999999998,0.18,0.58,7.0,183.0,4.39,5.0,617.0
0.317,62.75,1.536,189.58526,0.06,0.58,7.0,183.0,4.39,5.0,617.0
0.307,63.38,1.53705,189.82521,0.06,0.63,7.0,181.0,4.33,5.0,617.0
0.317,62.04,1.53813,190.06556,0.06,0.63,6.0,190.0,4.28,5.0,617.0
0.308,60.92,1.54557,191.56693,0.09,0.6,5.0,170.0,4.13,5.0,617.0
0.303,63.64,1.5468600000000001,191.80448,0.12,0.56,4.0,195.0,4.13,5.0,617.0
0.321,62.34,1.54818,192.04182,0.12,0.59,4.0,243.0,4.1,5.0,617.0
0.35,60.25,1.5495299999999999,192.27924,0.12,0.59,4.0,201.0,4.1,5.0,617.0
0.332,60.69,1.5509,192.51585,0.12,0.62,6.0,173.0,4.09,5.0,617.0
0.358,58.58,1.55231,192.75251,0.12,0.62,7.0,185.0,4.06,5.0,617.0
0.334,60.04,1.55385,193.00408000000002,0.12,0.59,6.0,184.0,4.02,5.0,617.0
0.335,61.34,1.55531,193.23921,0.12,0.59,6.0,184.0,4.02,5.0,617.0
0.358,58.73,1.5568,193.47333999999998,0.12,0.62,6.0,188.0,3.97,5.0,617.0
0.354,58.68,1.55846,193.72763999999998,0.12,0.62,5.0,175.0,3.94,5.0,617.0
0.34600000000000003,60.55,1.5600100000000001,193.96123,0.12,0.63,6.0,187.0,3.92,5.0,617.0
0.36,58.95,1.5616,194.19448,0.12,0.59,5.0,205.0,3.92,5.0,617.0
0.337,60.44,1.56334,194.44501,0.12,0.59,4.0,219.0,3.93,5.0,617.0
0.342,58.81,1.56498,194.67745,0.12,0.5,4.0,195.0,3.94,5.0,617.0
0.317,62.16,1.56666,194.90927,0.12,0.5,4.0,195.0,3.94,5.0,617.0
0.318,62.16,1.56837,195.14068999999998,0.12,0.56,4.0,202.0,3.95,5.0,617.0
0.32299999999999995,61.21,1.5701200000000002,195.37195,0.12,0.56,5.0,192.0,3.95,5.0,617.0
0.281,65.15,1.57189,195.60208,0.12,0.58,4.0,177.0,3.96,5.0,617.0
0.284,66.82,1.57382,195.84824,0.12,0.58,6.0,199.0,3.95,5.0,617.0
0.353,57.4,1.57565,196.07738999999998,0.12,0.6,6.0,179.0,3.93,5.0,617.0
0.328,60.18,1.57751,196.30607,0.12,0.6,6.0,170.0,3.91,5.0,616.9
0.29,64.75,1.57941,196.53453000000002,0.12,0.59,6.0,170.0,3.91,5.0,616.9
0.35700000000000004,57.87,1.58134,196.76265,0.12,0.59,6.0,184.0,3.88,5.0,616.9
0.334,60.63,1.58331,196.99016,0.2,0.59,6.0,172.0,3.84,5.0,616.9
0.315,62.13,1.58546,197.23498,0.2,0.59,5.0,196.0,3.81,5.0,616.9
0.342,61.24,1.58749,197.46108,0.2,0.65,4.0,175.0,3.78,5.0,616.9
0.365,58.1,1.58955,197.68656000000001,0.2,0.65,6.0,188.0,3.76,5.0,616.9
0.355,59.29,1.59164,197.91226,0.3,0.65,6.0,210.0,3.73,5.0,616.9
0.316,64.21,1.5937700000000001,198.13676999999998,0.3,0.65,6.0,210.0,3.73,5.0,616.9
0.337,61.82,1.5959299999999998,198.36106,0.27,0.61,5.0,205.0,3.71,5.0,616.9
0.314,62.66,1.59828,198.60131,0.27,0.59,5.0,171.0,3.69,5.0,616.9
0.306,62.84,1.60051,198.82487,0.23,0.59,3.0,204.0,3.69,5.0,616.9
0.289,65.7,1.6027799999999999,199.04726000000002,0.23,0.59,3.0,175.0,3.7,5.0,617.0
0.327,61.31,1.6050799999999998,199.27005,0.23,0.59,5.0,196.0,3.7,5.0,617.0
0.321,62.18,1.60742,199.49158,0.27,0.64,5.0,208.0,3.7,5.0,617.0
0.311,62.71,1.60978,199.71225,0.27,0.64,5.0,208.0,3.7,5.0,617.0
0.325,60.99,1.6123299999999998,199.94568999999998,0.27,0.61,5.0,213.0,3.72,5.0,617.0
0.311,62.17,1.61477,200.16531,0.25,0.61,6.0,182.0,3.73,5.0,617.0
0.282,66.41,1.61741,200.3994,0.25,0.61,6.0,177.0,3.74,5.0,617.0
0.305,63.89,1.6199299999999999,200.61851000000001,0.25,0.61,6.0,192.0,3.73,5.0,617.0
0.321,61.92,1.62249,200.83775,0.25,0.64,6.0,183.0,3.71,5.0,617.0
0.317,62.02,1.6250799999999999,201.05511,0.21,0.64,6.0,175.0,3.68,5.0,617.0
0.319,61.45,1.62795,201.29176999999999,0.21,0.64,7.0,190.0,3.66,5.0,617.0
0.289,64.74,1.6306100000000001,201.50755,0.21,0.64,7.0,190.0,3.66,5.0,617.0
0.314,61.87,1.63331,201.72291,0.21,0.61,7.0,181.0,3.62,5.0,617.0
0.32299999999999995,62.08,1.63604,201.93778999999998,0.23,0.61,6.0,192.0,3.59,5.0,617.0
0.293,65.31,1.6388200000000002,202.15233999999998,0.23,0.65,7.0,177.0,3.56,5.0,617.0
0.317,62.34,1.64163,202.36583000000002,0.23,0.65,6.0,191.0,3.54,5.0,617.0
0.31,63.23,1.6446900000000002,202.59526,0.24,0.6,5.0,179.0,3.52,5.0,617.0
0.297,65.21,1.6475799999999998,202.80771000000001,0.24,0.65,6.0,186.0,3.5,5.0,617.0
0.28800000000000003,66.55,1.6507599999999998,203.03735,0.32,0.65,6.0,205.0,3.48,5.0,617.0
0.285,65.79,1.6537400000000002,203.24851999999998,0.32,0.64,6.0,205.0,3.48,5.0,617.0
0.298,64.21,1.65675,203.45889,0.32,0.64,5.0,171.0,3.48,5.0,617.0
0.295,64.91,1.6598099999999998,203.66951,0.26,0.64,4.0,194.0,3.49,5.0,617.0
0.26,67.59,1.54492,168.53847,0.38,0.68,11.0,154.0,4.11,27.0,620.1
0.322,62.18,1.54368,168.77678999999998,0.38,0.7,11.0,155.0,4.07,25.0,620.2
0.342,62.05,1.54243,169.03027,0.38,0.7,10.0,152.0,4.05,27.0,620.2
0.34700000000000003,60.58,1.54122,169.26931000000002,0.38,0.74,12.0,152.0,4.03,28.0,620.2
0.326,63.01,1.5400399999999999,169.50874,0.38,0.74,12.0,152.0,4.03,28.0,620.2
0.309,63.74,1.5389899999999999,169.74846000000002,0.27,0.76,12.0,158.0,4.01,29.0,620.2
0.333,61.72,1.53764,170.0355,0.27,0.7,10.0,162.0,4.01,31.0,620.2
0.32299999999999995,62.63,1.5365799999999998,170.27355,0.16,0.7,12.0,155.0,4.01,31.0,620.2
0.334,60.72,1.53549,170.51434,0.16,0.67,12.0,148.0,4.01,31.0,620.2
0.306,62.82,1.53455,170.75551000000002,0.16,0.67,12.0,149.0,4.02,32.0,620.2
0.265,69.25,1.5335,170.99695,0.18,0.75,11.0,156.0,4.04,31.0,620.2
0.273,68.34,1.5325600000000001,171.23855,0.18,0.75,11.0,155.0,4.04,31.0,620.2
0.344,59.59,1.5315,171.52822,0.18,0.72,15.0,143.0,4.04,33.0,620.2
0.322,63.17,1.5305799999999998,171.77557,0.18,0.82,15.0,143.0,4.04,33.0,620.2
0.37,56.93,1.5297399999999999,172.01821,0.08,0.82,13.0,150.0,4.06,37.0,620.2
0.324,61.17,1.5289,172.25868,0.08,0.6,12.0,169.0,4.06,38.0,620.2
0.298,64.86,1.52807,172.50173999999998,0.08,0.6,9.0,170.0,4.06,36.0,620.2
0.218,77.72,1.5272299999999999,172.75015,0.12,0.79,10.0,163.0,4.06,34.0,620.2
0.261,72.32,1.51886,183.69299999999998,0.26,0.77,16.0,146.0,4.01,31.0,620.3
0.313,64.15,1.51931,183.93905,0.26,0.77,16.0,146.0,4.01,31.0,620.3
0.28600000000000003,67.2,1.51968,184.18248,0.26,0.69,15.0,156.0,4.01,32.0,620.4
0.382,56.32,1.52019,184.42834,0.26,0.69,15.0,146.0,4.0,33.0,620.4
0.32299999999999995,61.73,1.5206,184.67405,0.07,0.69,16.0,155.0,3.98,33.0,620.4
0.32299999999999995,60.91,1.52116,184.91698,0.07,0.69,12.0,149.0,3.98,33.0,620.4
0.262,68.78,1.52179,185.20023999999998,0.07,0.89,14.0,148.0,3.97,32.0,620.4
0.192,84.0,1.52236,185.44545,0.07,0.86,12.0,149.0,3.94,31.0,620.4
0.33,63.22,1.52298,185.68788999999998,0.15,0.86,12.0,149.0,3.94,31.0,620.4
0.299,64.87,1.5236,185.93261,0.13,0.87,13.0,154.0,3.92,34.0,620.4
0.264,68.97,1.5242200000000001,186.17725,0.13,0.87,14.0,150.0,3.87,31.0,620.4
0.316,63.81,1.52485,186.41906,0.06,0.67,14.0,150.0,3.83,30.0,620.4
0.307,63.86,1.5258,186.73139,0.06,0.92,13.0,152.0,3.82,32.0,620.4
0.266,69.06,1.52652,186.97273,0.06,0.92,13.0,147.0,3.81,34.0,620.4
0.32,61.13,1.5272700000000001,187.21636,0.06,0.59,13.0,151.0,3.79,33.0,620.4
0.321,61.18,1.5280799999999999,187.45965,0.06,0.59,13.0,146.0,3.77,33.0,620.4
0.333,60.63,1.5289,187.70026000000001,0.06,0.57,13.0,146.0,3.77,33.0,620.4
0.331,60.6,1.5297399999999999,187.94565,0.06,0.74,15.0,154.0,3.78,33.0,620.4
0.328,61.12,1.53071,188.22798,0.06,0.74,14.0,146.0,3.79,32.0,620.5
0.389,54.3,1.5316299999999998,188.47017,0.13,0.91,11.0,157.0,3.82,33.0,620.5
0.362,57.72,1.53259,188.71215,0.13,0.91,14.0,150.0,3.82,33.0,620.5
0.355,58.77,1.53355,188.95129,0.13,0.54,14.0,161.0,3.81,30.0,620.5
0.32299999999999995,61.62,1.53446,189.19263,0.13,0.54,11.0,167.0,3.82,31.0,620.5
0.307,63.79,1.5356100000000001,189.45103,0.13,0.69,14.0,156.0,3.82,31.0,620.5
0.28800000000000003,67.17,1.5369,189.75888999999998,0.13,0.79,16.0,148.0,3.81,30.0,620.5
0.225,75.8,1.53803,189.99917,0.13,0.79,16.0,146.0,3.82,33.0,620.5
0.181,84.49,1.53906,190.2366,0.13,0.78,16.0,146.0,3.82,33.0,620.5
0.206,79.88,1.54023,190.47861,0.13,0.78,15.0,156.0,3.82,34.0,620.5
0.17800000000000002,87.35,1.54142,190.718,0.1,0.92,14.0,144.0,3.83,35.0,620.5
0.221,76.94,1.54262,190.95682,0.1,0.62,16.0,151.0,3.83,36.0,620.5
0.244,72.75,1.544,191.22242,0.22,0.62,14.0,147.0,3.82,33.0,620.5
0.2,79.92,1.54524,191.46053,0.22,0.76,14.0,147.0,3.82,32.0,620.5
0.281,67.59,1.54641,191.6984,0.12,0.76,15.0,150.0,3.82,32.0,620.5
0.194,84.44,1.57166,195.54896000000002,0.13,0.73,11.0,157.0,3.86,35.0,620.5
0.314,63.12,1.57354,195.77927,0.13,0.73,11.0,157.0,3.86,35.0,620.5
0.31,64.23,1.5753700000000002,196.00669,0.13,0.78,10.0,156.0,3.84,34.0,620.5
0.236,74.39,1.57745,196.26894,0.13,0.78,12.0,156.0,3.81,32.0,620.6
0.274,66.89,1.5794,196.49767,0.13,0.65,11.0,153.0,3.79,32.0,620.6
0.2,82.09,1.5812899999999999,196.72598,0.16,0.65,12.0,147.0,3.76,30.0,620.6
0.298,64.27,1.58328,196.95351000000002,0.16,0.65,12.0,153.0,3.74,30.0,620.6
0.268,70.1,1.58525,197.18081,0.16,0.65,11.0,156.0,3.73,34.0,620.6
0.305,62.43,1.58725,197.40501,0.16,0.65,11.0,156.0,3.73,34.0,620.6
0.265,70.3,1.58981,197.6874,0.16,0.55,10.0,160.0,3.72,38.0,620.6
0.258,73.03,1.59188,197.91288,0.16,0.55,10.0,156.0,3.68,42.0,620.6
0.218,78.25,1.5941,198.13789,0.16,0.55,11.0,158.0,3.6,35.0,620.6
0.29600000000000004,65.91,1.5962100000000001,198.36228,0.16,0.55,12.0,151.0,3.55,37.0,620.6
0.266,69.22,1.59838,198.58383999999998,0.16,0.55,13.0,150.0,3.51,39.0,620.6
0.249,72.65,1.60057,198.80723,0.16,0.55,13.0,145.0,3.49,38.0,620.6
0.215,78.4,1.60317,199.06201000000001,0.22,0.55,13.0,144.0,3.52,37.0,620.6
0.26,70.93,1.60554,199.28418,0.22,0.55,14.0,150.0,3.57,40.0,620.6
0.246,73.49,1.60789,199.50585,0.19,0.52,14.0,150.0,3.57,40.0,620.6
0.247,72.64,1.61027,199.72683,0.19,0.58,14.0,154.0,3.63,39.0,620.6
0.205,80.93,1.61266,199.94742,0.16,0.58,13.0,156.0,3.69,40.0,620.6
0.212,78.87,1.61515,200.16725,0.16,0.58,13.0,152.0,3.73,39.0,620.5
0.213,80.52,1.6180299999999999,200.42741,0.15,0.58,13.0,150.0,3.76,37.0,620.5
0.181,88.8,1.62057,200.64602,0.17,0.53,14.0,154.0,3.8,36.0,620.6
0.162,97.28,1.6231200000000001,200.86398,0.17,0.53,14.0,150.0,3.83,36.0,620.6
0.243,75.58,1.6257,201.07939,0.18,0.44,14.0,150.0,3.83,36.0,620.6
0.23,76.53,1.62832,201.29605,0.18,0.44,14.0,139.0,3.85,34.0,620.6
0.239,74.84,1.6309799999999999,201.51242,0.12,0.44,13.0,147.0,3.87,35.0,620.5
0.274,68.33,1.6341,201.75926,0.13,0.53,12.0,147.0,3.89,35.0,620.6
0.271,69.36,1.63683,201.97206,0.13,0.53,12.0,158.0,3.89,35.0,620.6
0.294,66.61,1.63962,202.1866,0.15,0.62,12.0,150.0,3.89,36.0,620.6
0.397,55.77,1.55221,167.23384,0.23,0.61,11.0,134.0,2.76,37.0,619.5
0.39,57.62,1.5508899999999999,167.47005,0.23,0.61,10.0,134.0,2.78,36.0,619.5
0.467,51.38,1.54949,167.70668,0.23,0.62,12.0,134.0,2.79,37.0,619.5
0.417,55.33,1.54814,167.94116,0.23,0.62,13.0,135.0,2.79,38.0,619.5
0.441,52.78,1.54683,168.17844,0.23,0.62,11.0,136.0,2.79,39.0,619.6
0.454,52.48,1.54556,168.41616000000002,0.23,0.53,9.0,137.0,2.8,41.0,619.6
0.459,52.4,1.5442,168.67139,0.23,0.53,9.0,137.0,2.78,43.0,619.6
0.457,52.99,1.5429700000000002,168.90991,0.2,0.53,9.0,137.0,2.78,43.0,619.6
0.459,52.34,1.5418,169.14631,0.2,0.53,9.0,137.0,2.74,42.0,619.5
0.461,51.8,1.5406,169.38804,0.22,0.57,10.0,55.0,2.71,43.0,619.5
0.463,51.68,1.53954,169.62762,0.22,0.41,13.0,132.0,2.68,42.0,619.5
0.443,53.28,1.5384,169.86747,0.22,0.41,12.0,133.0,2.67,39.0,619.5
0.456,51.31,1.53721,170.12278999999998,0.22,0.51,11.0,134.0,2.67,40.0,619.5
0.446,52.14,1.53617,170.3634,0.17,0.51,12.0,134.0,2.68,39.0,619.6
0.434,52.78,1.53516,170.60433,0.17,0.47,12.0,134.0,2.68,39.0,619.6
0.416,54.19,1.53417,170.84552,0.17,0.47,10.0,135.0,2.69,40.0,619.6
0.425,53.32,1.53322,171.08456999999999,0.17,0.55,10.0,136.0,2.71,41.0,619.6
0.364,58.54,1.53225,171.32641999999998,0.17,0.55,11.0,136.0,2.72,41.0,619.6
0.401,56.21,1.53131,171.58328,0.07,0.55,12.0,135.0,2.7,39.0,619.6
0.385,56.72,1.53035,171.82572,0.07,0.5,12.0,131.0,2.72,40.0,619.6
0.391,56.38,1.5295299999999998,172.06843,0.15,0.5,13.0,131.0,2.72,41.0,619.6
0.388,56.38,1.5286799999999998,172.31243999999998,0.15,0.43,13.0,131.0,2.72,41.0,619.6
0.38,57.01,1.52787,172.55454,0.15,0.43,11.0,132.0,2.72,39.0,619.6
0.383,57.27,1.5271299999999999,172.8005,0.24,0.43,10.0,132.0,2.71,40.0,619.6
0.35600000000000004,58.73,1.5263200000000001,173.05443,0.24,0.56,11.0,130.0,2.71,41.0,619.5
0.422,54.22,1.52559,173.29594,0.24,0.56,12.0,131.0,2.7,42.0,619.6
0.35200000000000004,60.66,1.52485,173.55773,0.24,0.48,14.0,130.0,2.69,42.0,619.6
0.34600000000000003,61.2,1.52424,173.80208000000002,0.22,0.48,13.0,137.0,2.67,42.0,619.6
0.377,57.92,1.52352,174.04418,0.66,0.76,13.0,137.0,2.67,42.0,619.6
0.401,55.16,1.52291,174.30662,0.66,0.45,13.0,134.0,2.67,42.0,619.7
0.379,57.84,1.52229,174.56681,0.31,0.45,14.0,131.0,2.67,41.0,619.7
0.417,53.85,1.52167,174.81196,0.31,0.67,11.0,138.0,2.69,40.0,619.7
0.342,59.89,1.52116,175.0573,0.28,0.67,11.0,135.0,2.72,41.0,619.7
0.316,63.76,1.52064,175.30286,0.39,0.52,13.0,132.0,2.7,35.0,619.7
0.359,59.19,1.52023,175.54845,0.39,0.52,12.0,136.0,2.7,33.0,619.7
0.303,65.37,1.5197200000000002,175.79424,0.61,0.74,12.0,136.0,2.7,33.0,619.7
0.324,62.08,1.51616,178.99364,0.3,0.67,9.0,140.0,2.8,48.0,619.8
0.332,62.12,1.5160799999999999,179.23812,0.3,0.55,9.0,140.0,2.73,52.0,619.8
0.392,55.72,1.516,179.49029,0.3,0.55,8.0,140.0,2.65,54.0,619.8
0.376,57.34,1.51595,179.7374,0.15,0.49,8.0,140.0,2.56,55.0,619.8
0.383,57.03,1.51594,179.98443999999998,0.15,0.54,9.0,140.0,2.47,55.0,619.8
0.37,57.89,1.51596,180.23154,0.3,0.54,9.0,140.0,2.38,56.0,619.8
0.379,56.94,1.5159799999999999,180.49378000000002,0.3,0.57,8.0,140.0,2.3,55.0,619.8
0.342,61.61,1.51606,180.7409,0.18,0.57,8.0,140.0,2.3,55.0,619.8
0.353,59.05,1.51617,181.0032,0.18,0.57,8.0,140.0,2.22,54.0,619.8
0.345,59.51,1.51626,181.24768999999998,0.18,0.51,9.0,140.0,2.14,47.0,619.8
0.343,60.79,1.51643,181.49464,0.07,0.51,10.0,139.0,2.08,40.0,619.8
0.3720000000000001,57.65,1.51657,181.74156000000002,0.07,0.47,12.0,135.0,2.07,35.0,619.8
0.413,55.17,1.51683,182.0039,0.16,0.47,12.0,138.0,2.1,35.0,619.8
0.35600000000000004,59.69,1.5170299999999999,182.2507,0.16,0.52,12.0,136.0,2.16,36.0,619.8
0.396,55.47,1.51726,182.51776999999998,0.28,0.52,11.0,138.0,2.21,39.0,619.8
0.415,53.83,1.51758,182.76442,0.17,0.44,11.0,138.0,2.21,39.0,619.8
0.314,62.01,1.5178399999999999,183.01098000000002,0.17,0.58,11.0,140.0,2.27,41.0,619.8
0.306,63.92,1.51821,183.25493,0.22,0.58,10.0,139.0,2.3,47.0,619.8
0.29,66.39,1.51863,183.51881,0.22,0.51,11.0,139.0,2.31,52.0,619.8
0.35700000000000004,59.31,1.51896,183.76501000000002,0.35,0.51,11.0,139.0,2.29,54.0,619.8
0.35,60.35,1.51942,184.00857,0.35,0.53,10.0,140.0,2.24,53.0,619.9
0.358,59.46,1.51988,184.26972,0.12,0.53,10.0,140.0,2.17,52.0,619.8
0.36,57.47,1.52031,184.51551,0.12,0.52,10.0,140.0,2.17,52.0,619.8
0.389,56.68,1.52081,184.76113999999998,0.12,0.48,10.0,139.0,2.11,47.0,619.9
0.322,63.33,1.5213299999999998,185.0245,0.27,0.48,10.0,138.0,2.08,42.0,619.9
0.4,56.04,1.52194,185.26978,0.27,0.53,10.0,135.0,2.06,38.0,619.9
0.34600000000000003,61.36,1.5224600000000001,185.51492,0.36,0.53,10.0,139.0,2.09,37.0,619.9
0.414,55.28,1.52309,185.7598,0.38,0.56,10.0,138.0,2.13,36.0,619.9
0.405,56.35,1.5237,186.00458999999998,0.38,0.56,10.0,139.0,2.16,35.0,619.9
0.401,55.18,1.52442,186.24903,0.45,0.52,10.0,139.0,2.16,35.0,619.9
0.375,56.99,1.52515,186.51351,0.45,0.59,9.0,3.0,2.22,36.0,619.9
0.375,57.71,1.52587,186.75507,0.45,0.59,10.0,138.0,2.26,36.0,619.9
0.368,58.19,1.52659,186.99896999999999,0.45,0.59,10.0,138.0,2.29,34.0,619.9
0.359,58.61,1.52731,187.24258,0.31,0.62,10.0,139.0,2.32,35.0,619.9
